atmosfera (padrão),1.00E+00,1.03E+00,1.01E+18,1.01E+23,1.01E+00,1.01E+06,1.01E+06,1.01E+02,7.60E+01,1.03E+03,7.60E+01,1.01E+07,7.60E+04,1.03E+03,1.03E+04,4.07E+02,1.01E-01,1.01E+04,1.01E+01,1.01E+06,7.60E+03,1.01E+06,1.01E-18,1.01E-13,1.01E+15,1.01E+20,1.01E-09,1.01E-04,1.03E+03,1.01E-02,1.01E+03,2.12E+00,1.47E-02,2.12E+03,1.47E+01,1.01E-06,1.01E-01,1.01E-01,7.99E+03,8.43E+03,1.01E+06,1.03E+07,7.60E+05,1.01E+11,1.01E+03,7.60E+02,1.03E+04,7.60E+02,1.01E+08,7.60E+05,1.01E+09,101325010000000,101325.01,0.10132501,235.13520406,101325.01,406.78250461,314666.71263,332005.13634,29.9212583,1.01E-15,1.01E-10,1013250100000,1.0132501E+017,101.32501,406.78250461,314666.71263,332005.13634,29.9212583,68087.265119,0.0010132501,1.0332275548,10332.275548,0.010332275548,101.32501,101.32501,1.0332275548,10332.275548,0.010332275548,101.32501,1.01E-12,1.01E-07,1.0581084183,0.007347975127,0.94473965919,0.0065606920777,10.332275548,760.00006601,1.01E+24,1.01E+29,1.01E-24,1.01E-19,1.01E+21,1.01E+26,1.01E-21,1.01E-16
decipascal,9.87E-07,1.02E-06,1.00E+12,1.00E+17,1.00E-06,1.00E+00,1.00E+00,1.00E-04,7.50E-05,1.02E-03,7.50E-05,1.00E+01,7.50E-02,1.02E-03,1.02E-02,4.01E-04,1.00E-07,1.00E-02,1.00E-05,1.00E+00,7.50E-03,1.00E+00,1.00E-24,1.00E-19,1.00E+09,1.00E+14,1.00E-15,1.00E-10,1.02E-03,1.00E-08,1.00E-03,2.09E-06,1.45E-08,2.09E-03,1.45E-05,1.00E-12,1.00E-07,1.00E-07,7.89E-03,8.32E-03,1.00E+00,1.02E+01,7.50E-01,1.00E+05,1.00E-03,7.50E-04,1.02E-02,7.50E-04,1.00E+02,7.50E-01,1.00E+03,1.00E+08,1.00E-01,1.00E-07,2.32E-04,1.00E-01,4.01E-04,3.11E-01,3.28E-01,2.95E-05,1.00E-21,1.00E-16,1.00E+06,1.00E+11,1.00E-04,4.01E-04,3.11E-01,3.28E-01,2.95E-05,6.72E-02,1.00E-09,1.02E-06,1.02E-02,1.02E-08,1.00E-04,1.00E-04,1.02E-06,1.02E-02,1.02E-08,1.00E-04,1.00E-18,1.00E-13,1.04E-06,7.25E-09,9.32E-07,6.47E-09,1.02E-05,7.50E-04,1.00E+18,1.00E+23,1.00E-30,1.00E-25,1.00E+15,1.00E+20,1.00E-27,1.00E-22
decitorr,1.32E-04,1.36E-04,1.33E+14,1.33E+19,1.33E-04,1.33E+02,1.33E+02,1.33E-02,1.00E-02,1.36E-01,1.00E-02,1.33E+03,1.00E+01,1.36E-01,1.36E+00,5.35E-02,1.33E-05,1.33E+00,1.33E-03,1.33E+02,1.00E+00,1.33E+02,1.33E-22,1.33E-17,1.33E+11,1.33E+16,1.33E-13,1.33E-08,1.36E-01,1.33E-06,1.33E-01,2.78E-04,1.93E-06,2.78E-01,1.93E-03,1.33E-10,1.33E-05,1.33E-05,1.05E+00,1.11E+00,1.33E+02,1.36E+03,1.00E+02,1.33E+07,1.33E-01,1.00E-01,1.36E+00,1.00E-01,1.33E+04,1.00E+02,1.33E+05,1.33E+10,1.33E+01,1.33E-05,3.09E-02,1.33E+01,5.35E-02,4.14E+01,4.37E+01,3.94E-03,1.33E-19,1.33E-14,1.33E+08,1.33E+13,1.33E-02,5.35E-02,4.14E+01,4.37E+01,3.94E-03,8.96E+00,1.33E-07,1.36E-04,1.36E+00,1.36E-06,1.33E-02,1.33E-02,1.36E-04,1.36E+00,1.36E-06,1.33E-02,1.33E-16,1.33E-11,1.39E-04,9.67E-07,1.24E-04,8.63E-07,1.36E-03,1.00E-01,1.33E+20,1.33E+25,1.33E-28,1.33E-23,1.33E+17,1.33E+22,1.33E-25,1.33E-20
dina/centímetro ao quadrado,9.87E-07,1.02E-06,1.00E+12,1.00E+17,1.00E-06,1.00E+00,1.00E+00,1.00E-04,7.50E-05,1.02E-03,7.50E-05,1.00E+01,7.50E-02,1.02E-03,1.02E-02,4.01E-04,1.00E-07,1.00E-02,1.00E-05,1.00E+00,7.50E-03,1.00E+00,1.00E-24,1.00E-19,1.00E+09,1.00E+14,1.00E-15,1.00E-10,1.02E-03,1.00E-08,1.00E-03,2.09E-06,1.45E-08,2.09E-03,1.45E-05,1.00E-12,1.00E-07,1.00E-07,7.89E-03,8.32E-03,1.00E+00,1.02E+01,7.50E-01,1.00E+05,1.00E-03,7.50E-04,1.02E-02,7.50E-04,1.00E+02,7.50E-01,1.00E+03,1.00E+08,1.00E-01,1.00E-07,2.32E-04,1.00E-01,4.01E-04,3.11E-01,3.28E-01,2.95E-05,1.00E-21,1.00E-16,1.00E+06,1.00E+11,1.00E-04,4.01E-04,3.11E-01,3.28E-01,2.95E-05,6.72E-02,1.00E-09,1.02E-06,1.02E-02,1.02E-08,1.00E-04,1.00E-04,1.02E-06,1.02E-02,1.02E-08,1.00E-04,1.00E-18,1.00E-13,1.04E-06,7.25E-09,9.32E-07,6.47E-09,1.02E-05,7.50E-04,1.00E+18,1.00E+23,1.00E-30,1.00E-25,1.00E+15,1.00E+20,1.00E-27,1.00E-22
exabar,9.87E+17,1.02E+18,1.00E+36,1.00E+41,1.00E+18,1.00E+24,1.00E+24,1.00E+20,7.50E+19,1.02E+21,7.50E+19,1.00E+25,7.50E+22,1.02E+21,1.02E+22,4.01E+20,1.00E+17,1.00E+22,1.00E+19,1.00E+24,7.50E+21,1.00E+24,1.00E+00,1.00E+05,1.00E+33,1.00E+38,1.00E+09,1.00E+14,1.02E+21,1.00E+16,1.00E+21,2.09E+18,1.45E+16,2.09E+21,1.45E+19,1.00E+12,1.00E+17,1.00E+17,7.89E+21,8.32E+21,1.00E+24,1.02E+25,7.50E+23,1.00E+29,1.00E+21,7.50E+20,1.02E+22,7.50E+20,1.00E+26,7.50E+23,1.00E+27,1.00E+32,1.00E+23,1.00E+17,2.32E+20,1.00E+23,4.01E+20,3.11E+23,3.28E+23,2.95E+19,1.00E+03,1.00E+08,1.00E+30,1.00E+35,1.00E+20,4.01E+20,3.11E+23,3.28E+23,2.95E+19,6.72E+22,1.00E+15,1.02E+18,1.02E+22,1.02E+16,1.00E+20,1.00E+20,1.02E+18,1.02E+22,1.02E+16,1.00E+20,1.00E+06,1.00E+11,1.04E+18,7.25E+15,9.32E+17,6.47E+15,1.02E+19,7.50E+20,1.00E+42,1.00E+47,1.00E-06,1.00E-01,1.00E+39,1.00E+44,1.00E-03,1.00E+02
exapascal,9.87E+12,1.02E+13,1.00E+31,1.00E+36,1.00E+13,1.00E+19,1.00E+19,1.00E+15,7.50E+14,1.02E+16,7.50E+14,1.00E+20,7.50E+17,1.02E+16,1.02E+17,4.01E+15,1.00E+12,1.00E+17,1.00E+14,1.00E+19,7.50E+16,1.00E+19,1.00E-05,1.00E+00,1.00E+28,1.00E+33,1.00E+04,1.00E+09,1.02E+16,1.00E+11,1.00E+16,2.09E+13,1.45E+11,2.09E+16,1.45E+14,1.00E+07,1.00E+12,1.00E+12,7.89E+16,8.32E+16,1.00E+19,1.02E+20,7.50E+18,1.00E+24,1.00E+16,7.50E+15,1.02E+17,7.50E+15,1.00E+21,7.50E+18,1.00E+22,1.00E+27,1.00E+18,1.00E+12,2.32E+15,1.00E+18,4.01E+15,3.11E+18,3.28E+18,2.95E+14,1.00E-02,1.00E+03,1.00E+25,1.00E+30,1.00E+15,4.01E+15,3.11E+18,3.28E+18,2.95E+14,6.72E+17,1.00E+10,1.02E+13,1.02E+17,1.02E+11,1.00E+15,1.00E+15,1.02E+13,1.02E+17,1.02E+11,1.00E+15,1.00E+01,1.00E+06,1.04E+13,7.25E+10,9.32E+12,6.47E+10,1.02E+14,7.50E+15,1.00E+37,1.00E+42,1.00E-11,1.00E-06,1.00E+34,1.00E+39,1.00E-08,1.00E-03
femtobar,9.87E-16,1.02E-15,1.00E+03,1.00E+08,1.00E-15,1.00E-09,1.00E-09,1.00E-13,7.50E-14,1.02E-12,7.50E-14,1.00E-08,7.50E-11,1.02E-12,1.02E-11,4.01E-13,1.00E-16,1.00E-11,1.00E-14,1.00E-09,7.50E-12,1.00E-09,1.00E-33,1.00E-28,1.00E+00,1.00E+05,1.00E-24,1.00E-19,1.02E-12,1.00E-17,1.00E-12,2.09E-15,1.45E-17,2.09E-12,1.45E-14,1.00E-21,1.00E-16,1.00E-16,7.89E-12,8.32E-12,1.00E-09,1.02E-08,7.50E-10,1.00E-04,1.00E-12,7.50E-13,1.02E-11,7.50E-13,1.00E-07,7.50E-10,1.00E-06,1.00E-01,1.00E-10,1.00E-16,2.32E-13,1.00E-10,4.01E-13,3.11E-10,3.28E-10,2.95E-14,1.00E-30,1.00E-25,1.00E-03,1.00E+02,1.00E-13,4.01E-13,3.11E-10,3.28E-10,2.95E-14,6.72E-11,1.00E-18,1.02E-15,1.02E-11,1.02E-17,1.00E-13,1.00E-13,1.02E-15,1.02E-11,1.02E-17,1.00E-13,1.00E-27,1.00E-22,1.04E-15,7.25E-18,9.32E-16,6.47E-18,1.02E-14,7.50E-13,1.00E+09,1.00E+14,1.00E-39,1.00E-34,1.00E+06,1.00E+11,1.00E-36,1.00E-31
femtopascal,9.87E-21,1.02E-20,1.00E-02,1.00E+03,1.00E-20,1.00E-14,1.00E-14,1.00E-18,7.50E-19,1.02E-17,7.50E-19,1.00E-13,7.50E-16,1.02E-17,1.02E-16,4.01E-18,1.00E-21,1.00E-16,1.00E-19,1.00E-14,7.50E-17,1.00E-14,1.00E-38,1.00E-33,1.00E-05,1.00E+00,1.00E-29,1.00E-24,1.02E-17,1.00E-22,1.00E-17,2.09E-20,1.45E-22,2.09E-17,1.45E-19,1.00E-26,1.00E-21,1.00E-21,7.89E-17,8.32E-17,1.00E-14,1.02E-13,7.50E-15,1.00E-09,1.00E-17,7.50E-18,1.02E-16,7.50E-18,1.00E-12,7.50E-15,1.00E-11,1.00E-06,1.00E-15,1.00E-21,2.32E-18,1.00E-15,4.01E-18,3.11E-15,3.28E-15,2.95E-19,1.00E-35,1.00E-30,1.00E-08,1.00E-03,1.00E-18,4.01E-18,3.11E-15,3.28E-15,2.95E-19,6.72E-16,1.00E-23,1.02E-20,1.02E-16,1.02E-22,1.00E-18,1.00E-18,1.02E-20,1.02E-16,1.02E-22,1.00E-18,1.00E-32,1.00E-27,1.04E-20,7.25E-23,9.32E-21,6.47E-23,1.02E-19,7.50E-18,1.00E+04,1.00E+09,1.00E-44,1.00E-39,1.00E+01,1.00E+06,1.00E-41,1.00E-36
gigabar,9.87E+08,1.02E+09,1.00E+27,1.00E+32,1.00E+09,1.00E+15,1.00E+15,1.00E+11,7.50E+10,1.02E+12,7.50E+10,1.00E+16,7.50E+13,1.02E+12,1.02E+13,4.01E+11,1.00E+08,1.00E+13,1.00E+10,1.00E+15,7.50E+12,1.00E+15,1.00E-09,1.00E-04,1.00E+24,1E+029,1.00E+00,1.00E+05,1.02E+12,1.00E+07,1.00E+12,2.09E+09,1.45E+07,2.09E+12,1.45E+10,1.00E+03,1.00E+08,1.00E+08,7.89E+12,8.32E+12,1.00E+15,1.02E+16,7.50E+14,1.00E+20,1.00E+12,7.50E+11,1.02E+13,7.50E+11,1.00E+17,7.50E+14,1.00E+18,1.00E+23,1.00E+14,1.00E+08,2.32E+11,1.00E+14,4.01E+11,3.11E+14,3.28E+14,2.95E+10,1.00E-06,1.00E-01,1.00E+21,1.00E+26,1.00E+11,4.01E+11,3.11E+14,3.28E+14,2.95E+10,6.72E+13,1.00E+06,1.02E+09,1.02E+13,1.02E+07,1.00E+11,1.00E+11,1.02E+09,1.02E+13,1.02E+07,1.00E+11,1.00E-03,1.00E+02,1.04E+09,7.25E+06,9.32E+08,6.47E+06,1.02E+10,7.50E+11,1.00E+33,1.00E+38,1.00E-15,1.00E-10,1.00E+30,1.00E+35,1.00E-12,1.00E-07
gigapascal,9.87E+03,1.02E+04,1.00E+22,1.00E+27,1.00E+04,1.00E+10,1.00E+10,1.00E+06,7.50E+05,1.02E+07,7.50E+05,1.00E+11,7.50E+08,1.02E+07,1.02E+08,4.01E+06,1.00E+03,1.00E+08,1.00E+05,1.00E+10,7.50E+07,1.00E+10,1.00E-14,1.00E-09,1.00E+19,1E+024,1E-05,1.00E+00,1.02E+07,1.00E+02,1.00E+07,2.09E+04,1.45E+02,2.09E+07,1.45E+05,1.00E-02,1.00E+03,1.00E+03,7.89E+07,8.32E+07,1.00E+10,1.02E+11,7.50E+09,1.00E+15,1.00E+07,7.50E+06,1.02E+08,7.50E+06,1.00E+12,7.50E+09,1.00E+13,1.00E+18,1.00E+09,1.00E+03,2.32E+06,1.00E+09,4.01E+06,3.11E+09,3.28E+09,2.95E+05,1.00E-11,1.00E-06,1.00E+16,1.00E+21,1.00E+06,4.01E+06,3.11E+09,3.28E+09,2.95E+05,6.72E+08,1.00E+01,1.02E+04,1.02E+08,1.02E+02,1.00E+06,1.00E+06,1.02E+04,1.02E+08,1.02E+02,1.00E+06,1.00E-08,1.00E-03,1.04E+04,7.25E+01,9.32E+03,6.47E+01,1.02E+05,7.50E+06,1.00E+28,1.00E+33,1.00E-20,1.00E-15,1.00E+25,1.00E+30,1.00E-17,1.00E-12
grama-força/centímetro ao quadrado,9.68E-04,1.00E-03,9.81E+14,9.81E+19,9.81E-04,9.81E+02,9.80E+02,9.81E-02,7.36E-02,1.00E+00,7.36E-02,9.81E+03,7.36E+01,1.00E+00,1.00E+01,3.94E-01,9.81E-05,9.81E+00,9.81E-03,9.81E+02,7.36E+00,9.81E+02,9.81E-22,9.81E-17,9.81E+11,9.80664999972957E+016,9.80664999972957E-13,9.80664999972956E-08,1.00E+00,9.81E-06,9.81E-01,2.05E-03,1.42E-05,2.05E+00,1.42E-02,9.81E-10,9.81E-05,9.81E-05,7.74E+00,8.16E+00,9.81E+02,1.00E+04,7.36E+02,9.81E+07,9.81E-01,7.36E-01,1.00E+01,7.36E-01,9.81E+04,7.36E+02,9.81E+05,9.81E+10,9.81E+01,9.81E-05,2.28E-01,9.81E+01,3.94E-01,3.05E+02,3.21E+02,2.90E-02,9.81E-19,9.81E-14,9.81E+08,9.81E+13,9.81E-02,3.94E-01,3.05E+02,3.21E+02,2.90E-02,6.59E+01,9.81E-07,1.00E-03,1.00E+01,1.00E-05,9.81E-02,9.81E-02,1.00E-03,1.00E+01,1.00E-05,9.81E-02,9.81E-16,9.81E-11,1.02E-03,7.11E-06,9.14E-04,6.35E-06,1.00E-02,7.36E-01,9.81E+20,9.81E+25,9.81E-28,9.81E-23,9.81E+17,9.81E+22,9.81E-25,9.81E-20
hectobar,9.87E+01,1.02E+02,1.00E+20,1.00E+25,1.00E+02,1.00E+08,1.00E+08,1.00E+04,7.50E+03,1.02E+05,7.50E+03,1.00E+09,7.50E+06,1.02E+05,1.02E+06,4.01E+04,1.00E+01,1.00E+06,1.00E+03,1.00E+08,7.50E+05,1.00E+08,1.00E-16,1.00E-11,1.00E+17,1E+022,1E-07,0.01,1.02E+05,1.00E+00,1.00E+05,2.09E+02,1.45E+00,2.09E+05,1.45E+03,1.00E-04,1.00E+01,1.00E+01,7.89E+05,8.32E+05,1.00E+08,1.02E+09,7.50E+07,1.00E+13,1.00E+05,7.50E+04,1.02E+06,7.50E+04,1.00E+10,7.50E+07,1.00E+11,1.00E+16,1.00E+07,1.00E+01,2.32E+04,1.00E+07,4.01E+04,3.11E+07,3.28E+07,2.95E+03,1.00E-13,1.00E-08,1.00E+14,1.00E+19,1.00E+04,4.01E+04,3.11E+07,3.28E+07,2.95E+03,6.72E+06,1.00E-01,1.02E+02,1.02E+06,1.02E+00,1.00E+04,1.00E+04,1.02E+02,1.02E+06,1.02E+00,1.00E+04,1.00E-10,1.00E-05,1.04E+02,7.25E-01,9.32E+01,6.47E-01,1.02E+03,7.50E+04,1.00E+26,1.00E+31,1.00E-22,1.00E-17,1.00E+23,1.00E+28,1.00E-19,1.00E-14
hectopascal,9.87E-04,1.02E-03,1.00E+15,1.00E+20,1.00E-03,1.00E+03,1.00E+03,1.00E-01,7.50E-02,1.02E+00,7.50E-02,1.00E+04,7.50E+01,1.02E+00,1.02E+01,4.01E-01,1.00E-04,1.00E+01,1.00E-02,1.00E+03,7.50E+00,1.00E+03,1.00E-21,1.00E-16,1.00E+12,1.00E+17,1.00E-12,1.00E-07,1.02E+00,1.00E-05,1.00E+00,2.09E-03,1.45E-05,2.09E+00,1.45E-02,1.00E-09,1.00E-04,1.00E-04,7.89E+00,8.32E+00,1.00E+03,1.02E+04,7.50E+02,1.00E+08,1.00E+00,7.50E-01,1.02E+01,7.50E-01,1.00E+05,7.50E+02,1.00E+06,1.00E+11,1.00E+02,1.00E-04,2.32E-01,1.00E+02,4.01E-01,3.11E+02,3.28E+02,2.95E-02,1.00E-18,1.00E-13,1.00E+09,1.00E+14,1.00E-01,4.01E-01,3.11E+02,3.28E+02,2.95E-02,6.72E+01,1.00E-06,1.02E-03,1.02E+01,1.02E-05,1.00E-01,1.00E-01,1.02E-03,1.02E+01,1.02E-05,1.00E-01,1.00E-15,1.00E-10,1.04E-03,7.25E-06,9.32E-04,6.47E-06,1.02E-02,7.50E-01,1.00E+21,1.00E+26,1.00E-27,1.00E-22,1.00E+18,1.00E+23,1.00E-24,1.00E-19
kip/pé ao quadrado,4.73E-01,4.88E-01,4.79E+17,4.79E+22,4.79E-01,4.79E+05,4.79E+05,4.79E+01,3.59E+01,4.88E+02,3.59E+01,4.79E+06,3.59E+04,4.88E+02,4.88E+03,1.92E+02,4.79E-02,4.79E+03,4.79E+00,4.79E+05,3.59E+03,4.79E+05,4.79E-19,4.79E-14,4.79E+14,4.79E+19,4.79E-10,4.79E-05,4.88E+02,4.79E-03,4.79E+02,1.00E+00,6.94E-03,1.00E+03,6.94E+00,4.79E-07,4.79E-02,4.79E-02,3.78E+03,3.98E+03,4.79E+05,4.88E+06,3.59E+05,4.79E+10,4.79E+02,3.59E+02,4.88E+03,3.59E+02,4.79E+07,3.59E+05,4.79E+08,4.79E+13,4.79E+04,4.79E-02,1.11E+02,4.79E+04,1.92E+02,1.49E+05,1.57E+05,1.41E+01,4.79E-16,4.79E-11,4.79E+11,4.79E+16,4.79E+01,1.92E+02,1.49E+05,1.57E+05,1.41E+01,3.22E+04,4.79E-04,4.88E-01,4.88E+03,4.88E-03,4.79E+01,4.79E+01,4.88E-01,4.88E+03,4.88E-03,4.79E+01,4.79E-13,4.79E-08,5.00E-01,3.47E-03,4.46E-01,3.10E-03,4.88E+00,3.59E+02,4.79E+23,4.79E+28,4.79E-25,4.79E-20,4.79E+20,4.79E+25,4.79E-22,4.79E-17
kip/polegada ao quadrado,6.80E+01,7.03E+01,6.89E+19,6.89E+24,6.89E+01,6.89E+07,6.89E+07,6.89E+03,5.17E+03,7.03E+04,5.17E+03,6.89E+08,5.17E+06,7.03E+04,7.03E+05,2.77E+04,6.89E+00,6.89E+05,6.89E+02,6.89E+07,5.17E+05,6.89E+07,6.89E-17,6.89E-12,6.89E+16,6.89E+21,6.89E-08,6.89E-03,7.03E+04,6.89E-01,6.89E+04,1.44E+02,1.00E+00,1.44E+05,1.00E+03,6.89E-05,6.89E+00,6.89E+00,5.44E+05,5.74E+05,6.89E+07,7.03E+08,5.17E+07,6.89E+12,6.89E+04,5.17E+04,7.03E+05,5.17E+04,6.89E+09,5.17E+07,6.89E+10,6.89E+15,6.89E+06,6.89E+00,1.60E+04,6.89E+06,2.77E+04,2.14E+07,2.26E+07,2.04E+03,6.89E-14,6.89E-09,6.89E+13,6.89E+18,6.89E+03,2.77E+04,2.14E+07,2.26E+07,2.04E+03,4.63E+06,6.89E-02,7.03E+01,7.03E+05,7.03E-01,6.89E+03,6.89E+03,7.03E+01,7.03E+05,7.03E-01,6.89E+03,6.89E-11,6.89E-06,7.20E+01,5.00E-01,6.43E+01,4.46E-01,7.03E+02,5.17E+04,6.89E+25,6.89E+30,6.89E-23,6.89E-18,6.89E+22,6.89E+27,6.89E-20,6.89E-15
libra/pé ao quadrado,4.73E-04,4.88E-04,4.79E+14,4.79E+19,4.79E-04,4.79E+02,4.79E+02,4.79E-02,3.59E-02,4.88E-01,3.59E-02,4.79E+03,3.59E+01,4.88E-01,4.88E+00,1.92E-01,4.79E-05,4.79E+00,4.79E-03,4.79E+02,3.59E+00,4.79E+02,4.79E-22,4.79E-17,4.79E+11,4.79E+16,4.79E-13,4.79E-08,4.88E-01,4.79E-06,4.79E-01,1.00E-03,6.94E-06,1.00E+00,6.94E-03,4.79E-10,4.79E-05,4.79E-05,3.78E+00,3.98E+00,4.79E+02,4.88E+03,3.59E+02,4.79E+07,4.79E-01,3.59E-01,4.88E+00,3.59E-01,4.79E+04,3.59E+02,4.79E+05,4.79E+10,4.79E+01,4.79E-05,1.11E-01,4.79E+01,1.92E-01,1.49E+02,1.57E+02,1.41E-02,4.79E-19,4.79E-14,4.79E+08,4.79E+13,4.79E-02,1.92E-01,1.49E+02,1.57E+02,1.41E-02,3.22E+01,4.79E-07,4.88E-04,4.88E+00,4.88E-06,4.79E-02,4.79E-02,4.88E-04,4.88E+00,4.88E-06,4.79E-02,4.79E-16,4.79E-11,5.00E-04,3.47E-06,4.46E-04,3.10E-06,4.88E-03,3.59E-01,4.79E+20,4.79E+25,4.79E-28,4.79E-23,4.79E+17,4.79E+22,4.79E-25,4.79E-20
libra/polegada ao quadrado,6.80E-02,7.03E-02,6.89E+16,6.89E+21,6.89E-02,6.89E+04,6.89E+04,6.89E+00,5.17E+00,7.03E+01,5.17E+00,6.89E+05,5.17E+03,7.03E+01,7.03E+02,2.77E+01,6.89E-03,6.89E+02,6.89E-01,6.89E+04,5.17E+02,6.89E+04,6.89E-20,6.89E-15,6.89E+13,6.89E+18,6.89E-11,6.89E-06,7.03E+01,6.89E-04,6.89E+01,1.44E-01,1.00E-03,1.44E+02,1.00E+00,6.89E-08,6.89E-03,6.89E-03,5.44E+02,5.74E+02,6.89E+04,7.03E+05,5.17E+04,6.89E+09,6.89E+01,5.17E+01,7.03E+02,5.17E+01,6.89E+06,5.17E+04,6.89E+07,6.89E+12,6.89E+03,6.89E-03,1.60E+01,6.89E+03,2.77E+01,2.14E+04,2.26E+04,2.04E+00,6.89E-17,6.89E-12,6.89E+10,6.89E+15,6.89E+00,2.77E+01,2.14E+04,2.26E+04,2.04E+00,4.63E+03,6.89E-05,7.03E-02,7.03E+02,7.03E-04,6.89E+00,6.89E+00,7.03E-02,7.03E+02,7.03E-04,6.89E+00,6.89E-14,6.89E-09,7.20E-02,5.00E-04,6.43E-02,4.46E-04,7.03E-01,5.17E+01,6.89E+22,6.89E+27,6.89E-26,6.89E-21,6.89E+19,6.89E+24,6.89E-23,6.89E-18
megabar,9.87E+05,1.02E+06,1.00E+24,1.00E+29,1.00E+06,1.00E+12,1.00E+12,1.00E+08,7.50E+07,1.02E+09,7.50E+07,1.00E+13,7.50E+10,1.02E+09,1.02E+10,4.01E+08,1.00E+05,1.00E+10,1.00E+07,1.00E+12,7.50E+09,1.00E+12,1.00E-12,1.00E-07,1.00E+21,1.00E+26,1.00E-03,1.00E+02,1.02E+09,1.00E+04,1.00E+09,2.09E+06,1.45E+04,2.09E+09,1.45E+07,1.00E+00,1.00E+05,1.00E+05,7.89E+09,8.32E+09,1.00E+12,1.02E+13,7.50E+11,1.00E+17,1.00E+09,7.50E+08,1.02E+10,7.50E+08,1.00E+14,7.50E+11,1.00E+15,1.00E+20,1.00E+11,1.00E+05,2.32E+08,1.00E+11,4.01E+08,3.11E+11,3.28E+11,2.95E+07,1.00E-09,1.00E-04,1.00E+18,1.00E+23,1.00E+08,4.01E+08,3.11E+11,3.28E+11,2.95E+07,6.72E+10,1.00E+03,1.02E+06,1.02E+10,1.02E+04,1.00E+08,1.00E+08,1.02E+06,1.02E+10,1.02E+04,1.00E+08,1.00E-06,1.00E-01,1.04E+06,7.25E+03,9.32E+05,6.47E+03,1.02E+07,7.50E+08,1.00E+30,1.00E+35,1.00E-18,1.00E-13,1.00E+27,1.00E+32,1.00E-15,1.00E-10
meganewton/metro ao quadrado,9.87E+00,1.02E+01,1.00E+19,1.00E+24,1.00E+01,1.00E+07,1.00E+07,1.00E+03,7.50E+02,1.02E+04,7.50E+02,1.00E+08,7.50E+05,1.02E+04,1.02E+05,4.01E+03,1.00E+00,1.00E+05,1.00E+02,1.00E+07,7.50E+04,1.00E+07,1.00E-17,1.00E-12,1.00E+16,1.00E+21,1.00E-08,1.00E-03,1.02E+04,1.00E-01,1.00E+04,2.09E+01,1.45E-01,2.09E+04,1.45E+02,1.00E-05,1.00E+00,1.00E+00,7.89E+04,8.32E+04,1.00E+07,1.02E+08,7.50E+06,1.00E+12,1.00E+04,7.50E+03,1.02E+05,7.50E+03,1.00E+09,7.50E+06,1.00E+10,1.00E+15,1.00E+06,1.00E+00,2.32E+03,1.00E+06,4.01E+03,3.11E+06,3.28E+06,2.95E+02,1.00E-14,1.00E-09,1.00E+13,1.00E+18,1.00E+03,4.01E+03,3.11E+06,3.28E+06,2.95E+02,6.72E+05,1.00E-02,1.02E+01,1.02E+05,1.02E-01,1.00E+03,1.00E+03,1.02E+01,1.02E+05,1.02E-01,1.00E+03,1.00E-11,1.00E-06,1.04E+01,7.25E-02,9.32E+00,6.47E-02,1.02E+02,7.50E+03,1.00E+25,1.00E+30,1.00E-23,1.00E-18,1.00E+22,1.00E+27,1.00E-20,1.00E-15
megapascal,9.87E+00,1.02E+01,1.00E+19,1.00E+24,1.00E+01,1.00E+07,1.00E+07,1.00E+03,7.50E+02,1.02E+04,7.50E+02,1.00E+08,7.50E+05,1.02E+04,1.02E+05,4.01E+03,1.00E+00,1.00E+05,1.00E+02,1.00E+07,7.50E+04,1.00E+07,1.00E-17,1.00E-12,1.00E+16,1.00E+21,1.00E-08,1.00E-03,1.02E+04,1.00E-01,1.00E+04,2.09E+01,1.45E-01,2.09E+04,1.45E+02,1.00E-05,1.00E+00,1.00E+00,7.89E+04,8.32E+04,1.00E+07,1.02E+08,7.50E+06,1.00E+12,1.00E+04,7.50E+03,1.02E+05,7.50E+03,1.00E+09,7.50E+06,1.00E+10,1.00E+15,1.00E+06,1.00E+00,2.32E+03,1.00E+06,4.01E+03,3.11E+06,3.28E+06,2.95E+02,1.00E-14,1.00E-09,1.00E+13,1.00E+18,1.00E+03,4.01E+03,3.11E+06,3.28E+06,2.95E+02,6.72E+05,1.00E-02,1.02E+01,1.02E+05,1.02E-01,1.00E+03,1.00E+03,1.02E+01,1.02E+05,1.02E-01,1.00E+03,1.00E-11,1.00E-06,1.04E+01,7.25E-02,9.32E+00,6.47E-02,1.02E+02,7.50E+03,1.00E+25,1.00E+30,1.00E-23,1.00E-18,1.00E+22,1.00E+27,1.00E-20,1.00E-15
