atmosfera (padrão),1.00E+00,1.03E+00,1.01E+18,1.01E+23,1.01E+00,1.01E+06,1.01E+06,1.01E+02,7.60E+01,1.03E+03,7.60E+01,1.01E+07,7.60E+04,1.03E+03,1.03E+04,4.07E+02,1.01E-01,1.01E+04,1.01E+01,1.01E+06,7.60E+03,1.01E+06,1.01E-18,1.01E-13,1.01E+15,1.01E+20,1.01E-09,1.01E-04,1.03E+03,1.01E-02,1.01E+03,2.12E+00,1.47E-02,2.12E+03,1.47E+01,1.01E-06,1.01E-01,1.01E-01,7.99E+03,8.43E+03,1.01E+06,1.03E+07,7.60E+05,1.01E+11,1.01E+03,7.60E+02,1.03E+04,7.60E+02,1.01E+08,7.60E+05,1.01E+09,101325010000000,101325.01,0.10132501,235.13520406,101325.01,406.78250461,314666.71263,332005.13634,29.9212583,1.01E-15,1.01E-10,1013250100000,1.0132501E+017,101.32501,406.78250461,314666.71263,332005.13634,29.9212583,68087.265119,0.0010132501,1.0332275548,10332.275548,0.010332275548,101.32501,101.32501,1.0332275548,10332.275548,0.010332275548,101.32501,1.01E-12,1.01E-07,1.0581084183,0.007347975127,0.94473965919,0.0065606920777,10.332275548,760.00006601,1.01E+24,1.01E+29,1.01E-24,1.01E-19,1.01E+21,1.01E+26,1.01E-21,1.01E-16
metro de ar [0 ˚C],1.25E-04,1.29E-04,1.27E+14,1.27E+19,1.27E-04,1.27E+02,1.27E+02,1.27E-02,9.51E-03,1.29E-01,9.51E-03,1.27E+03,9.51E+00,1.29E-01,1.29E+00,5.09E-02,1.27E-05,1.27E+00,1.27E-03,1.27E+02,9.51E-01,1.27E+02,1.27E-22,1.27E-17,1.27E+11,1.27E+16,1.27E-13,1.27E-08,1.29E-01,1.27E-06,1.27E-01,2.65E-04,1.84E-06,2.65E-01,1.84E-03,1.27E-10,1.27E-05,1.27E-05,1.00E+00,1.06E+00,1.27E+02,1.29E+03,9.51E+01,1.27E+07,1.27E-01,9.51E-02,1.29E+00,9.51E-02,1.27E+04,9.51E+01,1.27E+05,1.27E+10,1.27E+01,1.27E-05,2.94E-02,1.27E+01,5.09E-02,3.94E+01,4.15E+01,3.74E-03,1.27E-19,1.27E-14,1.27E+08,1.27E+13,1.27E-02,5.09E-02,3.94E+01,4.15E+01,3.74E-03,8.52E+00,1.27E-07,1.29E-04,1.29E+00,1.29E-06,1.27E-02,1.27E-02,1.29E-04,1.29E+00,1.29E-06,1.27E-02,1.27E-16,1.27E-11,1.32E-04,9.19E-07,1.18E-04,8.21E-07,1.29E-03,9.51E-02,1.27E+20,1.27E+25,1.27E-28,1.27E-23,1.27E+17,1.27E+22,1.27E-25,1.27E-20
metro de ar [15 ˚C],1.19E-04,1.23E-04,1.20E+14,1.20E+19,1.20E-04,1.20E+02,1.20E+02,1.20E-02,9.01E-03,1.23E-01,9.01E-03,1.20E+03,9.01E+00,1.23E-01,1.23E+00,4.82E-02,1.20E-05,1.20E+00,1.20E-03,1.20E+02,9.01E-01,1.20E+02,1.20E-22,1.20E-17,1.20E+11,1.20E+16,1.20E-13,1.20E-08,1.23E-01,1.20E-06,1.20E-01,2.51E-04,1.74E-06,2.51E-01,1.74E-03,1.20E-10,1.20E-05,1.20E-05,9.48E-01,1.00E+00,1.20E+02,1.23E+03,9.01E+01,1.20E+07,1.20E-01,9.01E-02,1.23E+00,9.01E-02,1.20E+04,9.01E+01,1.20E+05,1.20E+10,1.20E+01,1.20E-05,2.79E-02,1.20E+01,4.82E-02,3.73E+01,3.94E+01,3.55E-03,1.20E-19,1.20E-14,1.20E+08,1.20E+13,1.20E-02,4.82E-02,3.73E+01,3.94E+01,3.55E-03,8.07E+00,1.20E-07,1.23E-04,1.23E+00,1.23E-06,1.20E-02,1.20E-02,1.23E-04,1.23E+00,1.23E-06,1.20E-02,1.20E-16,1.20E-11,1.25E-04,8.71E-07,1.12E-04,7.78E-07,1.23E-03,9.01E-02,1.20E+20,1.20E+25,1.20E-28,1.20E-23,1.20E+17,1.20E+22,1.20E-25,1.20E-20
microbar,9.87E-07,1.02E-06,1.00E+12,1.00E+17,1.00E-06,1.00E+00,1.00E+00,1.00E-04,7.50E-05,1.02E-03,7.50E-05,1.00E+01,7.50E-02,1.02E-03,1.02E-02,4.01E-04,1.00E-07,1.00E-02,1.00E-05,1.00E+00,7.50E-03,1.00E+00,1.00E-24,1.00E-19,1.00E+09,1.00E+14,1.00E-15,1.00E-10,1.02E-03,1.00E-08,1.00E-03,2.09E-06,1.45E-08,2.09E-03,1.45E-05,1.00E-12,1.00E-07,1.00E-07,7.89E-03,8.32E-03,1.00E+00,1.02E+01,7.50E-01,1.00E+05,1.00E-03,7.50E-04,1.02E-02,7.50E-04,1.00E+02,7.50E-01,1.00E+03,1.00E+08,1.00E-01,1.00E-07,2.32E-04,1.00E-01,4.01E-04,3.11E-01,3.28E-01,2.95E-05,1.00E-21,1.00E-16,1.00E+06,1.00E+11,1.00E-04,4.01E-04,3.11E-01,3.28E-01,2.95E-05,6.72E-02,1.00E-09,1.02E-06,1.02E-02,1.02E-08,1.00E-04,1.00E-04,1.02E-06,1.02E-02,1.02E-08,1.00E-04,1.00E-18,1.00E-13,1.04E-06,7.25E-09,9.32E-07,6.47E-09,1.02E-05,7.50E-04,1.00E+18,1.00E+23,1.00E-30,1.00E-25,1.00E+15,1.00E+20,1.00E-27,1.00E-22
micrômetro de água [4 ˚C],9.68E-08,1.00E-07,9.81E+10,9.81E+15,9.81E-08,9.81E-02,9.80E-02,9.81E-06,7.36E-06,1.00E-04,7.36E-06,9.81E-01,7.36E-03,1.00E-04,1.00E-03,3.94E-05,9.81E-09,9.81E-04,9.81E-07,9.81E-02,7.36E-04,9.81E-02,9.81E-26,9.81E-21,9.81E+07,9.81E+12,9.81E-17,9.81E-12,1.00E-04,9.81E-10,9.81E-05,2.05E-07,1.42E-09,2.05E-04,1.42E-06,9.81E-14,9.81E-09,9.81E-09,7.74E-04,8.16E-04,9.81E-02,1.00E+00,7.36E-02,9.81E+03,9.81E-05,7.36E-05,1.00E-03,7.36E-05,9.81E+00,7.36E-02,9.81E+01,9.81E+06,9.81E-03,9.81E-09,2.28E-05,9.81E-03,3.94E-05,3.05E-02,3.21E-02,2.90E-06,9.81E-23,9.81E-18,9.81E+04,9.81E+09,9.81E-06,3.94E-05,3.05E-02,3.21E-02,2.90E-06,6.59E-03,9.81E-11,1.00E-07,1.00E-03,1.00E-09,9.81E-06,9.81E-06,1.00E-07,1.00E-03,1.00E-09,9.81E-06,9.81E-20,9.81E-15,1.02E-07,7.11E-10,9.14E-08,6.35E-10,1.00E-06,7.36E-05,9.81E+16,9.81E+21,9.81E-32,9.81E-27,9.81E+13,9.81E+18,9.81E-29,9.81E-24
micrômetro de mercúrio [0 ˚C],1.32E-06,1.36E-06,1.33E+12,1.33E+17,1.33E-06,1.33E+00,1.33E+00,1.33E-04,1.00E-04,1.36E-03,1.00E-04,1.33E+01,1.00E-01,1.36E-03,1.36E-02,5.35E-04,1.33E-07,1.33E-02,1.33E-05,1.33E+00,1.00E-02,1.33E+00,1.33E-24,1.33E-19,1.33E+09,1.33E+14,1.33E-15,1.33E-10,1.36E-03,1.33E-08,1.33E-03,2.78E-06,1.93E-08,2.78E-03,1.93E-05,1.33E-12,1.33E-07,1.33E-07,1.05E-02,1.11E-02,1.33E+00,1.36E+01,1.00E+00,1.33E+05,1.33E-03,1.00E-03,1.36E-02,1.00E-03,1.33E+02,1.00E+00,1.33E+03,1.33E+08,1.33E-01,1.33E-07,3.09E-04,1.33E-01,5.35E-04,4.14E-01,4.37E-01,3.94E-05,1.33E-21,1.33E-16,1.33E+06,1.33E+11,1.33E-04,5.35E-04,4.14E-01,4.37E-01,3.94E-05,8.96E-02,1.33E-09,1.36E-06,1.36E-02,1.36E-08,1.33E-04,1.33E-04,1.36E-06,1.36E-02,1.36E-08,1.33E-04,1.33E-18,1.33E-13,1.39E-06,9.67E-09,1.24E-06,8.63E-09,1.36E-05,1.00E-03,1.33E+18,1.33E+23,1.33E-30,1.33E-25,1.33E+15,1.33E+20,1.33E-27,1.33E-22
micropascal,9.87E-12,1.02E-11,1.00E+07,1.00E+12,1.00E-11,1.00E-05,1.00E-05,1.00E-09,7.50E-10,1.02E-08,7.50E-10,1.00E-04,7.50E-07,1.02E-08,1.02E-07,4.01E-09,1.00E-12,1.00E-07,1.00E-10,1.00E-05,7.50E-08,1.00E-05,1.00E-29,1.00E-24,1.00E+04,1.00E+09,1.00E-20,1.00E-15,1.02E-08,1.00E-13,1.00E-08,2.09E-11,1.45E-13,2.09E-08,1.45E-10,1.00E-17,1.00E-12,1.00E-12,7.89E-08,8.32E-08,1.00E-05,1.02E-04,7.50E-06,1.00E+00,1.00E-08,7.50E-09,1.02E-07,7.50E-09,1.00E-03,7.50E-06,1.00E-02,1.00E+03,1.00E-06,1.00E-12,2.32E-09,1.00E-06,4.01E-09,3.11E-06,3.28E-06,2.95E-10,1.00E-26,1.00E-21,1.00E+01,1.00E+06,1.00E-09,4.01E-09,3.11E-06,3.28E-06,2.95E-10,6.72E-07,1.00E-14,1.02E-11,1.02E-07,1.02E-13,1.00E-09,1.00E-09,1.02E-11,1.02E-07,1.02E-13,1.00E-09,1.00E-23,1.00E-18,1.04E-11,7.25E-14,9.32E-12,6.47E-14,1.02E-10,7.50E-09,1.00E+13,1.00E+18,1.00E-35,1.00E-30,1.00E+10,1.00E+15,1.00E-32,1.00E-27
milibar,9.87E-04,1.02E-03,1.00E+15,1.00E+20,1.00E-03,1.00E+03,1.00E+03,1.00E-01,7.50E-02,1.02E+00,7.50E-02,1.00E+04,7.50E+01,1.02E+00,1.02E+01,4.01E-01,1.00E-04,1.00E+01,1.00E-02,1.00E+03,7.50E+00,1.00E+03,1.00E-21,1.00E-16,1.00E+12,1.00E+17,1.00E-12,1.00E-07,1.02E+00,1.00E-05,1.00E+00,2.09E-03,1.45E-05,2.09E+00,1.45E-02,1.00E-09,1.00E-04,1.00E-04,7.89E+00,8.32E+00,1.00E+03,1.02E+04,7.50E+02,1.00E+08,1.00E+00,7.50E-01,1.02E+01,7.50E-01,1.00E+05,7.50E+02,1.00E+06,1.00E+11,1.00E+02,1.00E-04,2.32E-01,1.00E+02,4.01E-01,3.11E+02,3.28E+02,2.95E-02,1.00E-18,1.00E-13,1.00E+09,1.00E+14,1.00E-01,4.01E-01,3.11E+02,3.28E+02,2.95E-02,6.72E+01,1.00E-06,1.02E-03,1.02E+01,1.02E-05,1.00E-01,1.00E-01,1.02E-03,1.02E+01,1.02E-05,1.00E-01,1.00E-15,1.00E-10,1.04E-03,7.25E-06,9.32E-04,6.47E-06,1.02E-02,7.50E-01,1.00E+21,1.00E+26,1.00E-27,1.00E-22,1.00E+18,1.00E+23,1.00E-24,1.00E-19
milihg,1.32E-03,1.36E-03,1.33E+15,1.33E+20,1.33E-03,1.33E+03,1.33E+03,1.33E-01,1.00E-01,1.36E+00,1.00E-01,1.33E+04,1.00E+02,1.36E+00,1.36E+01,5.35E-01,1.33E-04,1.33E+01,1.33E-02,1.33E+03,1.00E+01,1.33E+03,1.33E-21,1.33E-16,1.33E+12,1.33E+17,1.33E-12,1.33E-07,1.36E+00,1.33E-05,1.33E+00,2.78E-03,1.93E-05,2.78E+00,1.93E-02,1.33E-09,1.33E-04,1.33E-04,1.05E+01,1.11E+01,1.33E+03,1.36E+04,1.00E+03,1.33E+08,1.33E+00,1.00E+00,1.36E+01,1.00E+00,1.33E+05,1.00E+03,1.33E+06,1.33E+11,1.33E+02,1.33E-04,3.09E-01,1.33E+02,5.35E-01,4.14E+02,4.37E+02,3.94E-02,1.33E-18,1.33E-13,1.33E+09,1.33E+14,1.33E-01,5.35E-01,4.14E+02,4.37E+02,3.94E-02,8.96E+01,1.33E-06,1.36E-03,1.36E+01,1.36E-05,1.33E-01,1.33E-01,1.36E-03,1.36E+01,1.36E-05,1.33E-01,1.33E-15,1.33E-10,1.39E-03,9.67E-06,1.24E-03,8.63E-06,1.36E-02,1.00E+00,1.33E+21,1.33E+26,1.33E-27,1.33E-22,1.33E+18,1.33E+23,1.33E-24,1.33E-19
milímetro de água [4 ˚C],9.68E-05,1.00E-04,9.81E+13,9.81E+18,9.81E-05,9.81E+01,9.80E+01,9.81E-03,7.36E-03,1.00E-01,7.36E-03,9.81E+02,7.36E+00,1.00E-01,1.00E+00,3.94E-02,9.81E-06,9.81E-01,9.81E-04,9.81E+01,7.36E-01,9.81E+01,9.81E-23,9.81E-18,9.81E+10,9.81E+15,9.81E-14,9.81E-09,1.00E-01,9.81E-07,9.81E-02,2.05E-04,1.42E-06,2.05E-01,1.42E-03,9.81E-11,9.81E-06,9.81E-06,7.74E-01,8.16E-01,9.81E+01,1.00E+03,7.36E+01,9.81E+06,9.81E-02,7.36E-02,1.00E+00,7.36E-02,9.81E+03,7.36E+01,9.81E+04,9.81E+09,9.81E+00,9.81E-06,2.28E-02,9.81E+00,3.94E-02,3.05E+01,3.21E+01,2.90E-03,9.81E-20,9.81E-15,9.81E+07,9.81E+12,9.81E-03,3.94E-02,3.05E+01,3.21E+01,2.90E-03,6.59E+00,9.81E-08,1.00E-04,1.00E+00,1.00E-06,9.81E-03,9.81E-03,1.00E-04,1.00E+00,1.00E-06,9.81E-03,9.81E-17,9.81E-12,1.02E-04,7.11E-07,9.14E-05,6.35E-07,1.00E-03,7.36E-02,9.81E+19,9.81E+24,9.81E-29,9.81E-24,9.81E+16,9.81E+21,9.81E-26,9.81E-21
milímetro de mercúrio [0 ˚C],1.32E-03,1.36E-03,1.33E+15,1.33E+20,1.33E-03,1.33E+03,1.33E+03,1.33E-01,1.00E-01,1.36E+00,1.00E-01,1.33E+04,1.00E+02,1.36E+00,1.36E+01,5.35E-01,1.33E-04,1.33E+01,1.33E-02,1.33E+03,1.00E+01,1.33E+03,1.33E-21,1.33E-16,1.33E+12,1.33E+17,1.33E-12,1.33E-07,1.36E+00,1.33E-05,1.33E+00,2.78E-03,1.93E-05,2.78E+00,1.93E-02,1.33E-09,1.33E-04,1.33E-04,1.05E+01,1.11E+01,1.33E+03,1.36E+04,1.00E+03,1.33E+08,1.33E+00,1.00E+00,1.36E+01,1.00E+00,1.33E+05,1.00E+03,1.33E+06,1.33E+11,1.33E+02,1.33E-04,3.09E-01,1.33E+02,5.35E-01,4.14E+02,4.37E+02,3.94E-02,1.33E-18,1.33E-13,1.33E+09,1.33E+14,1.33E-01,5.35E-01,4.14E+02,4.37E+02,3.94E-02,8.96E+01,1.33E-06,1.36E-03,1.36E+01,1.36E-05,1.33E-01,1.33E-01,1.36E-03,1.36E+01,1.36E-05,1.33E-01,1.33E-15,1.33E-10,1.39E-03,9.67E-06,1.24E-03,8.63E-06,1.36E-02,1.00E+00,1.33E+21,1.33E+26,1.33E-27,1.33E-22,1.33E+18,1.33E+23,1.33E-24,1.33E-19
milipascal,9.87E-09,1.02E-08,1.00E+10,1.00E+15,1.00E-08,1.00E-02,1.00E-02,1.00E-06,7.50E-07,1.02E-05,7.50E-07,1.00E-01,7.50E-04,1.02E-05,1.02E-04,4.01E-06,1.00E-09,1.00E-04,1.00E-07,1.00E-02,7.50E-05,1.00E-02,1.00E-26,1.00E-21,1.00E+07,1.00E+12,1.00E-17,1.00E-12,1.02E-05,1.00E-10,1.00E-05,2.09E-08,1.45E-10,2.09E-05,1.45E-07,1.00E-14,1.00E-09,1.00E-09,7.89E-05,8.32E-05,1.00E-02,1.02E-01,7.50E-03,1.00E+03,1.00E-05,7.50E-06,1.02E-04,7.50E-06,1.00E+00,7.50E-03,1.00E+01,1.00E+06,1.00E-03,1.00E-09,2.32E-06,1.00E-03,4.01E-06,3.11E-03,3.28E-03,2.95E-07,1.00E-23,1.00E-18,1.00E+04,1.00E+09,1.00E-06,4.01E-06,3.11E-03,3.28E-03,2.95E-07,6.72E-04,1.00E-11,1.02E-08,1.02E-04,1.02E-10,1.00E-06,1.00E-06,1.02E-08,1.02E-04,1.02E-10,1.00E-06,1.00E-20,1.00E-15,1.04E-08,7.25E-11,9.32E-09,6.47E-11,1.02E-07,7.50E-06,1.00E+16,1.00E+21,1.00E-32,1.00E-27,1.00E+13,1.00E+18,1.00E-29,1.00E-24
militorr,1.32E-06,1.36E-06,1.33E+12,1.33E+17,1.33E-06,1.33E+00,1.33E+00,1.33E-04,1.00E-04,1.36E-03,1.00E-04,1.33E+01,1.00E-01,1.36E-03,1.36E-02,5.35E-04,1.33E-07,1.33E-02,1.33E-05,1.33E+00,1.00E-02,1.33E+00,1.33E-24,1.33E-19,1.33E+09,1.33E+14,1.33E-15,1.33E-10,1.36E-03,1.33E-08,1.33E-03,2.78E-06,1.93E-08,2.78E-03,1.93E-05,1.33E-12,1.33E-07,1.33E-07,1.05E-02,1.11E-02,1.33E+00,1.36E+01,1.00E+00,1.33E+05,1.33E-03,1.00E-03,1.36E-02,1.00E-03,1.33E+02,1.00E+00,1.33E+03,1.33E+08,1.33E-01,1.33E-07,3.09E-04,1.33E-01,5.35E-04,4.14E-01,4.37E-01,3.94E-05,1.33E-21,1.33E-16,1.33E+06,1.33E+11,1.33E-04,5.35E-04,4.14E-01,4.37E-01,3.94E-05,8.96E-02,1.33E-09,1.36E-06,1.36E-02,1.36E-08,1.33E-04,1.33E-04,1.36E-06,1.36E-02,1.36E-08,1.33E-04,1.33E-18,1.33E-13,1.39E-06,9.67E-09,1.24E-06,8.63E-09,1.36E-05,1.00E-03,1.33E+18,1.33E+23,1.33E-30,1.33E-25,1.33E+15,1.33E+20,1.33E-27,1.33E-22
nanobar,9.87E-10,1.02E-09,1.00E+09,1.00E+14,1.00E-09,1.00E-03,1.00E-03,1.00E-07,7.50E-08,1.02E-06,7.50E-08,1.00E-02,7.50E-05,1.02E-06,1.02E-05,4.01E-07,1.00E-10,1.00E-05,1.00E-08,1.00E-03,7.50E-06,1.00E-03,1.00E-27,1.00E-22,1.00E+06,1.00E+11,1.00E-18,1.00E-13,1.02E-06,1.00E-11,1.00E-06,2.09E-09,1.45E-11,2.09E-06,1.45E-08,1.00E-15,1.00E-10,1.00E-10,7.89E-06,8.32E-06,1.00E-03,1.02E-02,7.50E-04,1.00E+02,1.00E-06,7.50E-07,1.02E-05,7.50E-07,1.00E-01,7.50E-04,1.00E+00,1.00E+05,1.00E-04,1.00E-10,2.32E-07,1.00E-04,4.01E-07,3.11E-04,3.28E-04,2.95E-08,1.00E-24,1.00E-19,1.00E+03,1.00E+08,1.00E-07,4.01E-07,3.11E-04,3.28E-04,2.95E-08,6.72E-05,1.00E-12,1.02E-09,1.02E-05,1.02E-11,1.00E-07,1.00E-07,1.02E-09,1.02E-05,1.02E-11,1.00E-07,1.00E-21,1.00E-16,1.04E-09,7.25E-12,9.32E-10,6.47E-12,1.02E-08,7.50E-07,1.00E+15,1.00E+20,1.00E-33,1.00E-28,1.00E+12,1.00E+17,1.00E-30,1.00E-25
nanopascal,9.87E-15,1.02E-14,1.00E+04,1.00E+09,1.00E-14,1.00E-08,1.00E-08,1.00E-12,7.50E-13,1.02E-11,7.50E-13,1.00E-07,7.50E-10,1.02E-11,1.02E-10,4.01E-12,1.00E-15,1.00E-10,1.00E-13,1.00E-08,7.50E-11,1.00E-08,1.00E-32,1.00E-27,1.00E+01,1.00E+06,1.00E-23,1.00E-18,1.02E-11,1.00E-16,1.00E-11,2.09E-14,1.45E-16,2.09E-11,1.45E-13,1.00E-20,1.00E-15,1.00E-15,7.89E-11,8.32E-11,1.00E-08,1.02E-07,7.50E-09,1.00E-03,1.00E-11,7.50E-12,1.02E-10,7.50E-12,1.00E-06,7.50E-09,1.00E-05,1.00E+00,1.00E-09,1.00E-15,2.32E-12,1.00E-09,4.01E-12,3.11E-09,3.28E-09,2.95E-13,1.00E-29,1.00E-24,1.00E-02,1.00E+03,1.00E-12,4.01E-12,3.11E-09,3.28E-09,2.95E-13,6.72E-10,1.00E-17,1.02E-14,1.02E-10,1.02E-16,1.00E-12,1.00E-12,1.02E-14,1.02E-10,1.02E-16,1.00E-12,1.00E-26,1.00E-21,1.04E-14,7.25E-17,9.32E-15,6.47E-17,1.02E-13,7.50E-12,1.00E+10,1.00E+15,1.00E-38,1.00E-33,1.00E+07,1.00E+12,1.00E-35,1.00E-30
newton/metro ao quadrado,9.87E-06,1.02E-05,1.00E+13,1.00E+18,1.00E-05,1.00E+01,1.00E+01,1.00E-03,7.50E-04,1.02E-02,7.50E-04,1.00E+02,7.50E-01,1.02E-02,1.02E-01,4.01E-03,1.00E-06,1.00E-01,1.00E-04,1.00E+01,7.50E-02,1.00E+01,1.00E-23,1.00E-18,1.00E+10,1.00E+15,1.00E-14,1.00E-09,1.02E-02,1.00E-07,1.00E-02,2.09E-05,1.45E-07,2.09E-02,1.45E-04,1.00E-11,1.00E-06,1.00E-06,7.89E-02,8.32E-02,1.00E+01,1.02E+02,7.50E+00,1.00E+06,1.00E-02,7.50E-03,1.02E-01,7.50E-03,1.00E+03,7.50E+00,1.00E+04,1.00E+09,1.00E+00,1.00E-06,2.32E-03,1.00E+00,4.01E-03,3.11E+00,3.28E+00,2.95E-04,1.00E-20,1.00E-15,1.00E+07,1.00E+12,1.00E-03,4.01E-03,3.11E+00,3.28E+00,2.95E-04,6.72E-01,1.00E-08,1.02E-05,1.02E-01,1.02E-07,1.00E-03,1.00E-03,1.02E-05,1.02E-01,1.02E-07,1.00E-03,1.00E-17,1.00E-12,1.04E-05,7.25E-08,9.32E-06,6.47E-08,1.02E-04,7.50E-03,1.00E+19,1.00E+24,1.00E-29,1.00E-24,1.00E+16,1.00E+21,1.00E-26,1.00E-21
newton/milímetro ao quadrado,9.87E+00,1.02E+01,1.00E+19,1.00E+24,1.00E+01,1.00E+07,1.00E+07,1.00E+03,7.50E+02,1.02E+04,7.50E+02,1.00E+08,7.50E+05,1.02E+04,1.02E+05,4.01E+03,1.00E+00,1.00E+05,1.00E+02,1.00E+07,7.50E+04,1.00E+07,1.00E-17,1.00E-12,1.00E+16,1.00E+21,1.00E-08,1.00E-03,1.02E+04,1.00E-01,1.00E+04,2.09E+01,1.45E-01,2.09E+04,1.45E+02,1.00E-05,1.00E+00,1.00E+00,7.89E+04,8.32E+04,1.00E+07,1.02E+08,7.50E+06,1.00E+12,1.00E+04,7.50E+03,1.02E+05,7.50E+03,1.00E+09,7.50E+06,1.00E+10,1.00E+15,1.00E+06,1.00E+00,2.32E+03,1.00E+06,4.01E+03,3.11E+06,3.28E+06,2.95E+02,1.00E-14,1.00E-09,1.00E+13,1.00E+18,1.00E+03,4.01E+03,3.11E+06,3.28E+06,2.95E+02,6.72E+05,1.00E-02,1.02E+01,1.02E+05,1.02E-01,1.00E+03,1.00E+03,1.02E+01,1.02E+05,1.02E-01,1.00E+03,1.00E-11,1.00E-06,1.04E+01,7.25E-02,9.32E+00,6.47E-02,1.02E+02,7.50E+03,1.00E+25,1.00E+30,1.00E-23,1.00E-18,1.00E+22,1.00E+27,1.00E-20,1.00E-15
onça/polegada ao quadrado,4.25E-03,4.39E-03,4.31E+15,4.31E+20,4.31E-03,4.31E+03,4.31E+03,4.31E-01,3.23E-01,4.39E+00,3.23E-01,4.31E+04,3.23E+02,4.39E+00,4.39E+01,1.73E+00,4.31E-04,4.31E+01,4.31E-02,4.31E+03,3.23E+01,4.31E+03,4.31E-21,4.31E-16,4.31E+12,4.31E+17,4.31E-12,4.31E-07,4.39E+00,4.31E-05,4.31E+00,9.00E-03,6.25E-05,9.00E+00,6.25E-02,4.31E-09,4.31E-04,4.31E-04,3.40E+01,3.59E+01,4.31E+03,4.39E+04,3.23E+03,4.31E+08,4.31E+00,3.23E+00,4.39E+01,3.23E+00,4.31E+05,3.23E+03,4.31E+06,4.31E+11,4.31E+02,4.31E-04,1.00E+00,4.31E+02,1.73E+00,1.34E+03,1.41E+03,1.27E-01,4.31E-18,4.31E-13,4.31E+09,4.31E+14,4.31E-01,1.73E+00,1.34E+03,1.41E+03,1.27E-01,2.90E+02,4.31E-06,4.39E-03,4.39E+01,4.39E-05,4.31E-01,4.31E-01,4.39E-03,4.39E+01,4.39E-05,4.31E-01,4.31E-15,4.31E-10,4.50E-03,3.13E-05,4.02E-03,2.79E-05,4.39E-02,3.23E+00,4.31E+21,4.31E+26,4.31E-27,4.31E-22,4.31E+18,4.31E+23,4.31E-24,4.31E-19
pascal,9.87E-06,1.02E-05,1.00E+13,1.00E+18,1.00E-05,1.00E+01,1.00E+01,1.00E-03,7.50E-04,1.02E-02,7.50E-04,1.00E+02,7.50E-01,1.02E-02,1.02E-01,4.01E-03,1.00E-06,1.00E-01,1.00E-04,1.00E+01,7.50E-02,1.00E+01,1.00E-23,1.00E-18,1.00E+10,1.00E+15,1.00E-14,1.00E-09,1.02E-02,1.00E-07,1.00E-02,2.09E-05,1.45E-07,2.09E-02,1.45E-04,1.00E-11,1.00E-06,1.00E-06,7.89E-02,8.32E-02,1.00E+01,1.02E+02,7.50E+00,1.00E+06,1.00E-02,7.50E-03,1.02E-01,7.50E-03,1.00E+03,7.50E+00,1.00E+04,1.00E+09,1.00E+00,1.00E-06,2.32E-03,1.00E+00,4.01E-03,3.11E+00,3.28E+00,2.95E-04,1.00E-20,1.00E-15,1.00E+07,1.00E+12,1.00E-03,4.01E-03,3.11E+00,3.28E+00,2.95E-04,6.72E-01,1.00E-08,1.02E-05,1.02E-01,1.02E-07,1.00E-03,1.00E-03,1.02E-05,1.02E-01,1.02E-07,1.00E-03,1.00E-17,1.00E-12,1.04E-05,7.25E-08,9.32E-06,6.47E-08,1.02E-04,7.50E-03,1.00E+19,1.00E+24,1.00E-29,1.00E-24,1.00E+16,1.00E+21,1.00E-26,1.00E-21
pé de água [4 ˚C],2.46E-03,2.54E-03,2.49E+15,2.49E+20,2.49E-03,2.49E+03,2.49E+03,2.49E-01,1.87E-01,2.54E+00,1.87E-01,2.49E+04,1.87E+02,2.54E+00,2.54E+01,1.00E+00,2.49E-04,2.49E+01,2.49E-02,2.49E+03,1.87E+01,2.49E+03,2.49E-21,2.49E-16,2.49E+12,2.49E+17,2.49E-12,2.49E-07,2.54E+00,2.49E-05,2.49E+00,5.20E-03,3.61E-05,5.20E+00,3.61E-02,2.49E-09,2.49E-04,2.49E-04,1.96E+01,2.07E+01,2.49E+03,2.54E+04,1.87E+03,2.49E+08,2.49E+00,1.87E+00,2.54E+01,1.87E+00,2.49E+05,1.87E+03,2.49E+06,2.49E+11,2.49E+02,2.49E-04,5.78E-01,2.49E+02,1.00E+00,7.74E+02,8.16E+02,7.36E-02,2.49E-18,2.49E-13,2.49E+09,2.49E+14,2.49E-01,1.00E+00,7.74E+02,8.16E+02,7.36E-02,1.67E+02,2.49E-06,2.54E-03,2.54E+01,2.54E-05,2.49E-01,2.49E-01,2.54E-03,2.54E+01,2.54E-05,2.49E-01,2.49E-15,2.49E-10,2.60E-03,1.81E-05,2.32E-03,1.61E-05,2.54E-02,1.87E+00,2.49E+21,2.49E+26,2.49E-27,2.49E-22,2.49E+18,2.49E+23,2.49E-24,2.49E-19
